5292.0,36,1,7.0,7.0,3.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,16.0
40000.0,100,1,5.0,5.0,16.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,32.0
25088.0,49,1,4.0,4.0,32.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
9216.0,18,2,4.0,4.0,64.0,64.0
64.0,1.0,1,1.0,1.0,64.0,100.0
